,wave,gender,age,age_o,d_age,d_d_age,samerace,importance_same_race,importance_same_religion,d_importance_same_race,d_importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,d_pref_o_attractive,d_pref_o_sincere,d_pref_o_intelligence,d_pref_o_funny,d_pref_o_ambitious,d_pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,d_attractive_o,d_sinsere_o,d_intelligence_o,d_funny_o,d_ambitous_o,d_shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,d_attractive_important,d_sincere_important,d_intellicence_important,d_funny_important,d_ambtition_important,d_shared_interests_important,attractive,sincere,intelligence,funny,ambition,d_attractive,d_sincere,d_intelligence,d_funny,d_ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,d_attractive_partner,d_sincere_partner,d_intelligence_partner,d_funny_partner,d_ambition_partner,d_shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,d_sports,d_tvsports,d_exercise,d_dining,d_museums,d_art,d_hiking,d_gaming,d_clubbing,d_reading,d_tv,d_theater,d_movies,d_concerts,d_music,d_shopping,d_yoga,interests_correlate,d_interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,d_expected_happy_with_sd_people,d_expected_num_interested_in_me,d_expected_num_matches,like,guess_prob_liked,d_like,d_guess_prob_liked,met,decision,decision_o,match,race_asian/pacific islander/asian-american,race_black/african american,race_european/caucasian-american,race_latino/hispanic american,race_other,race_o_asian/pacific islander/asian-american,race_o_black/african american,race_o_european/caucasian-american,race_o_latino/hispanic american,race_o_other,field_applied maths/econs,field_art history/medicine,field_biomedical engineering,field_business,field_business & international affairs,field_business [mba],field_business- mba,field_chemistry,field_classics,field_communications,field_computer science,field_economics,field_economics and political science,field_economics; sociology,field_educational psychology,field_electrical engineering,field_elementary/childhood education [ma],field_engineering,field_english,field_film,field_finanace,field_finance,field_finance&economics,field_financial math,field_german literature,field_international educational development,field_journalism,field_law,field_marketing,field_masters in public administration,field_masters of social work,field_mathematical finance,field_mathematics,field_mba,field_mechanical engineering,field_medicine,field_microbiology,field_operations research,field_operations research [seas],field_organizational psychology,field_philosophy,field_polish,field_political science,field_psychology,field_psychology and english,field_social work,field_sociology,field_speech language pathology,field_statistics,field_tc [health ed],field_undergrad - gs
947,0.75,0.0,0.5294117647058822,0.3529411764705881,0.21428571428571427,0.3333333333333333,1.0,0.2222222222222222,0.1111111111111111,0.5,0.5,0.05263157894736842,0.5,0.7000000000000001,0.5,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.6000000000000001,0.5,0.7000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.5,0.0,0.5,0.5,0.5,0.0,0.21052631578947367,0.375,0.4,0.5,0.3773584905660377,0.0,1.0,0.0,0.5,0.5,0.5,0.0,0.75,0.875,0.75,0.8,1.0,0.5,1.0,0.5,1.0,1.0,0.9,0.9,0.8,1.0,0.8,0.7000000000000001,1.0,1.0,0.5,1.0,0.5,0.5,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.9999999999999998,0.7777777777777777,0.7777777777777777,0.6666666666666665,0.7777777777777777,0.8888888888888888,0.7777777777777777,0.0,0.8888888888888888,0.7142857142857142,0.7777777777777777,0.8888888888888888,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,1.0,0.5,0.5,1.0,0.0,0.0,0.6666666666666667,1.0,0.5,0.30000000000000004,0.1,0.5,1.0,0.0,0.8,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
948,0.25,0.0,0.47058823529411753,0.2941176470588236,0.21428571428571427,0.3333333333333333,0.0,0.6666666666666665,0.7777777777777777,1.0,1.0,0.15789473684210525,0.625,0.5,0.25,0.18867924528301885,0.3333333333333333,0.5,1.0,1.0,0.0,0.0,0.0,0.6000000000000001,0.9,0.9,0.8,0.9,0.7000000000000001,0.5,1.0,1.0,0.5,1.0,0.5,0.15789473684210525,0.625,0.4,0.375,0.2830188679245283,0.16666666666666666,0.5,1.0,0.5,0.0,0.0,0.0,0.75,0.625,0.75,0.6000000000000001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6000000000000001,0.8,0.6000000000000001,0.8,0.4,0.0,0.5,0.5,0.5,0.5,0.0,0.5555555555555556,0.0,0.3333333333333333,0.42857142857142855,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.0,0.2222222222222222,0.8888888888888888,0.0,0.8888888888888888,0.42857142857142855,0.5555555555555556,0.6666666666666665,0.4444444444444445,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.33333333333333337,0.0,0.625,0.4,0.0,0.5,1.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
949,0.75,1.0,0.3529411764705881,0.6470588235294117,0.3571428571428571,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.09473684210526315,0.5,0.36,0.6000000000000001,0.33962264150943394,0.2,0.0,0.5,0.5,1.0,0.5,0.0,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.6000000000000001,0.5,0.5,0.5,0.5,0.5,0.5,0.05263157894736842,0.5,0.7000000000000001,0.5,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.25,0.75,0.125,0.40000000000000013,0.0,0.0,0.5,0.0,0.5,0.0,0.8,0.8,0.7000000000000001,0.7000000000000001,0.6000000000000001,0.4,0.5,0.5,0.5,0.5,0.5,0.0,0.6666666666666665,0.2222222222222222,0.3333333333333333,0.28571428571428564,0.5555555555555556,0.6666666666666665,0.2222222222222222,0.1111111111111111,0.4444444444444445,0.6666666666666665,0.2222222222222222,0.6666666666666665,0.5714285714285714,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.4705882352941177,0.5,0.5,0.1,0.30000000000000004,0.5,0.0,0.5,0.7000000000000001,0.4,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950,0.75,1.0,0.588235294117647,0.47058823529411753,0.14285714285714285,0.3333333333333333,1.0,0.5555555555555556,0.7777777777777777,1.0,1.0,0.05263157894736842,0.5,0.3,0.5,0.3773584905660377,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.6000000000000001,0.7000000000000001,0.6000000000000001,0.9,0.5,0.0,0.5,0.5,0.5,1.0,0.0,0.15789473684210525,0.5,0.4,0.25,0.18867924528301885,0.6666666666666666,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.875,0.875,0.8,0.625,0.5,1.0,1.0,1.0,0.5,0.7000000000000001,0.7000000000000001,0.8,0.8,0.6000000000000001,0.9,0.5,0.5,0.5,0.5,0.5,1.0,0.6666666666666665,0.1111111111111111,0.7777777777777777,0.7142857142857142,0.4444444444444445,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.8888888888888888,0.4444444444444445,0.6666666666666665,0.857142857142857,0.5555555555555556,0.6666666666666665,0.3333333333333333,0.4444444444444445,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.5882352941176471,0.5,0.5,0.1,0.4,0.5,0.0,0.5,0.8,0.6000000000000001,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951,0.0,0.0,0.2941176470588236,0.2941176470588236,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.125,0.3,1.0,0.09433962264150943,0.16666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.9,0.9,0.9,0.5,0.5,0.5,1.0,1.0,1.0,0.15789473684210525,0.5,0.4,0.5,0.18867924528301885,0.3333333333333333,0.5,0.5,0.5,0.5,0.0,0.0,0.625,0.75,0.875,0.40000000000000013,0.75,0.5,0.5,1.0,0.5,0.5,0.8,1.0,0.7000000000000001,1.0,0.7000000000000001,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.0,0.0,0.5555555555555556,0.5714285714285714,0.5555555555555556,0.6666666666666665,0.6666666666666665,0.4444444444444445,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.8888888888888888,0.5714285714285714,0.7777777777777777,0.6666666666666665,0.0,0.7777777777777777,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.2941176470588236,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.8,1.0,0.5,1.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
952,0.25,1.0,0.7058823529411764,0.23529411764705888,0.5714285714285714,1.0,0.0,0.1111111111111111,0.1111111111111111,0.5,0.5,0.12631578947368421,0.25,0.36,0.5,0.4716981132075472,0.3333333333333333,0.5,0.0,0.5,0.5,1.0,0.0,0.1,0.4,0.5,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.5,0.5,0.625,0.09433962264150943,0.16666666666666666,0.5,0.5,1.0,1.0,0.0,0.0,0.75,0.625,0.875,0.8,0.125,0.5,0.5,1.0,1.0,0.0,0.7000000000000001,0.5,0.6000000000000001,0.6000000000000001,0.4,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5555555555555556,0.6666666666666665,0.1111111111111111,0.7142857142857142,0.6666666666666665,0.5555555555555556,0.2222222222222222,0.6666666666666665,0.3333333333333333,0.6666666666666665,0.3333333333333333,0.4444444444444445,0.7142857142857142,0.7777777777777777,0.6666666666666665,0.1111111111111111,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.22875816993464054,0.0,0.875,0.30000000000000004,0.5,1.0,1.0,0.5,0.7000000000000001,0.6000000000000001,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
953,0.25,0.0,0.3529411764705881,0.588235294117647,0.2857142857142857,0.6666666666666666,1.0,0.3333333333333333,0.7777777777777777,0.5,1.0,0.3684210526315789,0.375,0.4,0.25,0.09433962264150943,0.3333333333333333,1.0,0.0,0.5,0.0,0.0,0.0,0.8,0.8,0.9,0.8,0.9,0.7000000000000001,0.5,0.5,1.0,0.5,1.0,0.5,0.3157894736842105,0.25,0.4,0.5,0.18867924528301885,0.16666666666666666,1.0,0.0,0.5,0.5,0.0,0.0,0.75,0.75,0.875,0.6000000000000001,0.875,0.5,0.5,1.0,0.5,1.0,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.5,0.5,0.5,0.5,0.5,0.5,0.2222222222222222,0.2222222222222222,0.6666666666666665,0.9999999999999998,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.7777777777777777,0.7777777777777777,0.7142857142857142,0.5555555555555556,0.6666666666666665,1.0,0.5555555555555556,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.673202614379085,1.0,0.5,0.2,0.30000000000000004,0.5,1.0,0.5,0.65,0.6000000000000001,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
954,1.0,1.0,0.23529411764705888,0.11764705882352944,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.375,0.4,0.625,0.18867924528301885,0.5,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.6000000000000001,0.7000000000000001,0.8,0.8,0.8,1.0,0.5,0.5,0.5,0.5,0.5,0.21052631578947367,0.625,0.5,0.375,0.09433962264150943,0.16666666666666666,1.0,1.0,1.0,0.0,0.0,0.0,0.75,0.75,0.875,0.8,0.75,0.5,0.5,1.0,1.0,0.5,1.0,0.7000000000000001,0.9,1.0,0.8,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.7777777777777777,0.7777777777777777,0.7142857142857142,0.4444444444444445,0.2222222222222222,0.4444444444444445,0.4444444444444445,0.5555555555555556,0.0,0.6666666666666665,0.0,0.28571428571428564,0.7777777777777777,0.6666666666666665,0.4444444444444445,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,1.0,0.25490196078431376,0.0,0.0,1.0,0.7000000000000001,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
955,0.25,1.0,0.4117647058823528,0.17647058823529416,0.2857142857142857,0.6666666666666666,1.0,0.8888888888888888,0.5555555555555556,1.0,1.0,0.05263157894736842,0.5,0.8,0.25,0.18867924528301885,0.3333333333333333,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.7000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.7000000000000001,0.0,0.5,0.5,0.5,0.5,0.5,0.21052631578947367,0.5,0.5,0.5,0.18867924528301885,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.125,1.0,0.75,0.8,0.375,0.0,1.0,0.5,1.0,0.0,0.5,0.4,0.30000000000000004,0.7000000000000001,0.4,0.30000000000000004,0.0,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.8888888888888888,0.2222222222222222,0.5714285714285714,0.6666666666666665,0.7777777777777777,0.4444444444444445,0.6666666666666665,0.8888888888888888,0.6666666666666665,0.4444444444444445,0.4444444444444445,0.7142857142857142,0.7777777777777777,1.0,0.3333333333333333,0.1111111111111111,0.0,1.0,0.0,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.5555555555555556,0.5,0.25,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
956,0.5,1.0,0.47058823529411753,0.5294117647058822,0.07142857142857142,0.0,0.0,0.4444444444444445,0.0,0.5,0.0,0.05263157894736842,0.625,0.5,0.25,0.18867924528301885,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.5,0.5,0.6000000000000001,0.8,0.6000000000000001,0.8,0.4,0.0,0.5,0.5,0.5,0.5,0.0,0.21052631578947367,0.25,0.4,0.5,0.2830188679245283,0.3333333333333333,1.0,0.0,0.5,0.5,0.0,0.0,0.75,0.5,0.75,0.8,0.5,0.5,0.5,0.5,1.0,0.5,0.6000000000000001,0.6000000000000001,0.9,0.6000000000000001,0.6000000000000001,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.28571428571428564,0.6666666666666665,0.4444444444444445,0.6666666666666665,0.4444444444444445,0.4444444444444445,0.7777777777777777,0.2222222222222222,0.6666666666666665,0.7142857142857142,0.4444444444444445,0.7777777777777777,0.4444444444444445,0.5555555555555556,1.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.6339869281045752,1.0,0.25,0.1,0.0,0.0,0.0,0.0,0.6000000000000001,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
957,0.25,1.0,0.588235294117647,0.2941176470588236,0.3571428571428571,0.6666666666666666,1.0,0.1111111111111111,0.1111111111111111,0.5,0.5,0.15789473684210525,0.5,0.4,0.375,0.2830188679245283,0.3333333333333333,0.5,0.5,0.5,0.0,0.0,0.0,0.6000000000000001,0.8,0.8,0.6000000000000001,0.7000000000000001,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.3684210526315789,0.375,0.4,0.25,0.09433962264150943,0.3333333333333333,1.0,0.0,0.5,0.0,0.0,0.0,0.75,0.875,0.75,0.6000000000000001,0.75,0.5,1.0,0.5,0.5,0.5,0.9,0.9,0.9,0.9,0.8,0.8,1.0,1.0,1.0,1.0,0.5,0.5,0.7777777777777777,0.3333333333333333,0.2222222222222222,0.9999999999999998,0.8888888888888888,0.7777777777777777,0.7777777777777777,0.3333333333333333,0.3333333333333333,0.8888888888888888,0.4444444444444445,0.6666666666666665,0.857142857142857,0.8888888888888888,0.8888888888888888,0.6666666666666665,0.2222222222222222,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,0.0,0.46405228758169936,0.5,0.625,0.45,0.8,0.5,1.0,1.0,0.8,0.8,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
958,0.75,0.0,0.4117647058823528,0.588235294117647,0.21428571428571427,0.3333333333333333,0.0,0.1111111111111111,0.6666666666666665,0.5,1.0,0.15789473684210525,0.5,0.4,0.25,0.18867924528301885,0.6666666666666666,0.5,0.5,0.5,0.0,0.0,0.5,0.9,0.9,0.8,0.8,0.6000000000000001,0.6000000000000001,1.0,1.0,0.5,0.5,0.5,0.5,0.15789473684210525,0.5,0.4,0.5,0.18867924528301885,0.3333333333333333,0.5,0.5,0.5,0.5,0.0,0.0,0.75,0.875,0.75,0.6000000000000001,0.625,0.5,1.0,0.5,0.5,0.5,0.7000000000000001,0.7000000000000001,1.0,1.0,0.9,0.8,0.5,0.5,1.0,1.0,1.0,0.5,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.7142857142857142,0.8888888888888888,1.0,0.8888888888888888,0.0,0.6666666666666665,0.7777777777777777,0.5555555555555556,0.7777777777777777,0.7142857142857142,0.7777777777777777,0.8888888888888888,0.5555555555555556,0.6666666666666665,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.6013071895424837,0.5,0.75,0.1,0.5,1.0,0.0,0.5,0.8,0.8,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959,0.75,1.0,0.47058823529411753,0.47058823529411753,0.0,0.0,0.0,0.6666666666666665,0.4444444444444445,1.0,0.5,0.05263157894736842,0.5,0.3,0.5,0.3773584905660377,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.6000000000000001,0.6000000000000001,0.5,0.5,0.4,0.0,0.5,0.5,0.0,0.0,0.0,0.1368421052631579,0.45,0.36,0.47500000000000003,0.24528301886792453,0.4666666666666667,0.5,0.5,0.5,0.5,0.0,0.0,0.625,0.875,0.75,1.0,0.625,0.5,1.0,0.5,1.0,0.5,0.4,0.7000000000000001,0.7000000000000001,0.6000000000000001,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,0.5555555555555556,0.42857142857142855,0.3333333333333333,0.2222222222222222,0.0,0.5555555555555556,0.3333333333333333,0.6666666666666665,0.8888888888888888,0.4444444444444445,0.9999999999999998,0.7777777777777777,1.0,0.2222222222222222,0.2222222222222222,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.38562091503267976,0.0,0.625,0.30000000000000004,0.2,0.5,1.0,0.0,0.5,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,0.75,0.0,0.588235294117647,0.7058823529411764,0.14285714285714285,0.3333333333333333,0.0,0.5555555555555556,0.8888888888888888,1.0,1.0,0.15789473684210525,0.625,0.5,0.375,0.09433962264150943,0.3333333333333333,0.5,1.0,1.0,0.0,0.0,0.0,0.9,0.8,0.9,0.9,0.9,0.8,1.0,0.5,1.0,1.0,1.0,0.5,0.05263157894736842,0.25,0.4,0.5,0.3773584905660377,0.6666666666666666,0.0,0.0,0.5,0.5,0.5,0.5,0.75,0.625,0.75,0.40000000000000013,0.625,0.5,0.5,0.5,0.5,0.5,0.30000000000000004,0.8,0.8,0.6000000000000001,0.7000000000000001,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5555555555555556,0.1111111111111111,0.6666666666666665,0.857142857142857,0.8888888888888888,0.6666666666666665,0.6666666666666665,0.0,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.8888888888888888,0.857142857142857,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.3333333333333333,0.5,0.0,0.5,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.8366013071895426,1.0,0.5,0.30000000000000004,0.2,0.5,1.0,0.0,0.7000000000000001,0.8,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
